Date,Actual,Forecasted
2010-12-13 00:00:00,45.952857971191406,45.33897205977747
2010-12-14 00:00:00,45.755714416503906,45.39326537756035
2010-12-15 00:00:00,45.76571273803711,45.331935124442516
2010-12-16 00:00:00,45.89285659790039,45.28144179913511
2010-12-17 00:00:00,45.801429748535156,45.161862182050754
2010-12-20 00:00:00,46.029998779296875,45.21530711890092
2010-12-21 00:00:00,46.31428527832031,45.29862430743971
2010-12-22 00:00:00,46.4514274597168,45.27617201112904
2010-12-23 00:00:00,46.228572845458984,45.27303315430704
2010-12-27 00:00:00,46.38285827636719,45.45331743784188
2010-12-28 00:00:00,46.4957160949707,45.60472856526461
2010-12-29 00:00:00,46.470001220703125,45.64844403597003
2010-12-30 00:00:00,46.237144470214844,45.708453910308485
2010-12-31 00:00:00,46.08000183105469,45.70093688203222
2011-01-03 00:00:00,47.08142852783203,46.07989865230087
2011-01-04 00:00:00,47.327144622802734,46.21308933199364
2011-01-05 00:00:00,47.71428680419922,46.22635201679005
2011-01-06 00:00:00,47.67571258544922,46.24505955003045
2011-01-07 00:00:00,48.01714324951172,46.18448781602483
2011-01-10 00:00:00,48.92142868041992,46.346906127421
2011-01-11 00:00:00,48.80571365356445,46.43577399786369
2011-01-12 00:00:00,49.202857971191406,46.397827675643185
2011-01-13 00:00:00,49.38285827636719,46.36084766237361
2011-01-14 00:00:00,49.78285598754883,46.24182403965605
2011-01-18 00:00:00,48.66428756713867,46.27146953002281
2011-01-19 00:00:00,48.40571594238281,46.190712554861044
2011-01-20 00:00:00,47.52571487426758,46.11930315173191
2011-01-21 00:00:00,46.674285888671875,45.9760031089888
2011-01-24 00:00:00,48.2071418762207,45.95891190202316
2011-01-25 00:00:00,48.771427154541016,46.01873732818797
2011-01-26 00:00:00,49.121429443359375,45.97141541941143
2011-01-27 00:00:00,49.029998779296875,45.944625699895816
2011-01-28 00:00:00,48.014286041259766,45.85650554862103
2011-01-31 00:00:00,48.47428512573242,46.05397595206289
2011-02-01 00:00:00,49.290000915527344,46.19715632693584
2011-02-02 00:00:00,49.18857192993164,46.23551967002437
2011-02-03 00:00:00,49.06285858154297,46.29509422074705
2011-02-04 00:00:00,49.5,46.291294367407126
2011-02-07 00:00:00,50.26856994628906,46.718438427087214
2011-02-08 00:00:00,50.74285888671875,46.92427478664153
2011-02-09 00:00:00,51.165714263916016,47.01349895145635
2011-02-10 00:00:00,50.6485710144043,47.11283008827688
2011-02-11 00:00:00,50.978572845458984,47.13528351433188
2011-02-14 00:00:00,51.31142807006836,47.57100627393856
2011-02-15 00:00:00,51.41428756713867,47.75499041277674
2011-02-16 00:00:00,51.87571334838867,47.80830236231334
2011-02-17 00:00:00,51.18571472167969,47.86102961262709
2011-02-18 00:00:00,50.08000183105469,47.82623037366949
2011-02-22 00:00:00,48.37285614013672,48.16274684223581
2011-02-23 00:00:00,48.94571304321289,48.138461743194675
2011-02-24 00:00:00,48.98285675048828,48.115444720189366
2011-02-25 00:00:00,49.737144470214844,48.008307233383476
2011-02-28 00:00:00,50.45857238769531,48.060136549101735
2011-03-01 00:00:00,49.90142822265625,48.12620950797303
2011-03-02 00:00:00,50.3028564453125,48.07047244145684
2011-03-03 00:00:00,51.36571502685547,48.02676443342754
2011-03-04 00:00:00,51.42856979370117,47.910001935530325
2011-03-07 00:00:00,50.76571273803711,47.994408788315276
2011-03-08 00:00:00,50.82285690307617,48.08965572426999
2011-03-09 00:00:00,50.35285568237305,48.07054783748158
2011-03-10 00:00:00,49.52428436279297,48.069360645639435
2011-03-11 00:00:00,50.28428649902344,47.99934438184863
2011-03-14 00:00:00,50.50857162475586,48.23496821593168
2011-03-15 00:00:00,49.34714126586914,48.37906595711148
2011-03-16 00:00:00,47.144287109375,48.40456009238463
2011-03-17 00:00:00,47.80571365356445,48.44307693483746
2011-03-18 00:00:00,47.23857116699219,48.405996790708
2011-03-21 00:00:00,48.47142791748047,48.69899236635088
2011-03-22 00:00:00,48.74285888671875,48.846299026593286
2011-03-23 00:00:00,48.45571517944336,48.865484336376824
2011-03-24 00:00:00,49.281429290771484,48.889822901310666
2011-03-25 00:00:00,50.220001220703125,48.83054774467101
2011-03-28 00:00:00,50.06285858154297,49.025948484923774
2011-03-29 00:00:00,50.137142181396484,49.13351276308974
2011-03-30 00:00:00,49.80428695678711,49.110819917858024
2011-03-31 00:00:00,49.78714370727539,49.0935225390316
2011-04-01 00:00:00,49.22285842895508,48.994021614785275
2011-04-04 00:00:00,48.74142837524414,49.09360515067184
2011-04-05 00:00:00,48.41285705566406,49.18089142152431
2011-04-06 00:00:00,48.29142761230469,49.14507647094064
2011-04-07 00:00:00,48.297142028808594,49.122491532975154
2011-04-08 00:00:00,47.86571502685547,49.02572180103066
2011-04-11 00:00:00,47.25714111328125,49.18075652902751
2011-04-12 00:00:00,47.485713958740234,49.300631095809614
2011-04-13 00:00:00,48.01856994628906,49.30263796624529
2011-04-14 00:00:00,47.48857116699219,49.32218946268905
2011-04-15 00:00:00,46.779998779296875,49.27012912526866
2011-04-18 00:00:00,47.407142639160156,49.564777281631194
2011-04-19 00:00:00,48.26571273803711,49.72790251746374
2011-04-20 00:00:00,48.915714263916016,49.76773171418139
2011-04-21 00:00:00,50.099998474121094,49.81944230376822
2011-04-25 00:00:00,50.43000030517578,50.11404201740758
2011-04-26 00:00:00,50.060001373291016,50.26863318420571
2011-04-27 00:00:00,50.021427154541016,50.28920263939325
2011-04-28 00:00:00,49.53571319580078,50.312781711662886
2011-04-29 00:00:00,50.01856994628906,50.24791724538287
2011-05-02 00:00:00,49.468570709228516,50.422085179244995
2011-05-03 00:00:00,49.74285888671875,50.51846838489885
2011-05-04 00:00:00,49.93857192993164,50.478272140391944
2011-05-05 00:00:00,49.53571319580078,50.44106857510777
